"","text","word_scores","compound","pos","neu","neg","but_count","positive","negative","neutral","assigned"
"2515","  To say blanketly that college students are not at risk of great harm from covid 19 and its variants is IMHO not the best way to view vaccine requirements.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.814, 0, 3.1, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.368, 0, 0, 0, 0, 0}",-0.239,0.152,0.67,0.177,0,0.462006079027356,0.537993920972644,0,"Negative"
"2516","Catholic College Vaccine Mandates: Cura Personalis or Needless Oppression? ","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2517","Since the Governor hasnt stopped college student vaccine mandates following the latest scientific developments and warnings from the CDC on myocarditis, I sent this letter today to the chancellor of ...(1/2) ","{0, 0, 0, 0, 0.666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.137,0.051,0.882,0.067,0,0.432203389830508,0.567796610169492,0,"Negative"
"2518"," Chai ki dukan fakeCollege certificate fakeMarital status fakeGujrat model fakeReforms fakeBlack money promise fakeAcche din fakeFree vaccine promise  fakeVaccination on time fakeOxygen audit fake","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, -2.1}",0.128,0.155,0.741,0.104,0,0.598455598455598,0.401544401544402,0,"Positive"
"2519",". Marc Elrich announced that the mass vaccination site at [ege] Germantown will stop operating on July 2. COVID-19 vaccine operations will move to the Upcounty Regional Services Center (also in Germantown) beginning July 6. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.939,0.061,0,0,1,0,"Negative"
"2520","CDC estimates are that if the rates of vaccination continue as similar to the end of May, only 57% of those aged 18-29 will be vaccinated by the end of August. College campuses without vaccine mandates, especially residential campuses, will be a mess. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.5}",-0.361,0,0.944,0.056,0,0,1,0,"Negative"
"2521","At , we are taking the pledge and committing to action. Get the #COVID19 vaccine and join  Bidens COVID-19 College Challenge. #WeCanDoThis #COVIDCollegeChallenge ","{0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0.3, 0, 0}",0.421,0.194,0.806,0,0,1,0,0,"Positive"
"2522","Kerala technical university gonna conduct exams from July onwards.  The Govt. gave us assurance that all college students will have vaccine ! When will it be?? God knows!!! #makeusvaccinated #ourhealthmatters","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0}",0.721,0.177,0.823,0,0,1,0,0,"Positive"
"2523","Its because hes thinking ASU will require me to get the vaccine which actually isnt required from the college, but recommended, however I know if I tell him otherwise hell just come up with some other reason for me not to go","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, -5.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.735,0.045,0.823,0.132,1,0.254237288135593,0.745762711864407,0,"Negative"
"2524","Experimental!!!College vaccine mandates rile GOP states ","{0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2525"," hlo , plz reply I am under 18 (more than 17.5) and i m completing my 18 in aug. Month .In my country india there is no vaccine for this age i want both doses as soon as possible as i have applied study visa in ontario college canada and i have to take vaccine","{0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.153,0.045,0.917,0.038,0,0.542168674698795,0.457831325301205,0,"Positive"
"2526"," My sons college is requiring vaccine to attend in person classes and live on campus. Unbelievable the number of parents freaking out. Id vaccinate my 19yo son against anything I could. Boys are dumb.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0.3, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3}",-0.612,0.077,0.771,0.152,0,0.336244541484716,0.663755458515284,0,"Negative"
"2527","Eastern Oregon University doesnt believe that it needs to wait for full FDA approval to require a Covid-19 vaccine. Its doing so anyway, in hopes of reducing resistance to the mandate.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0637, 0, 0, 0, 0, 0, 0}",0.732,0.175,0.825,0,0,1,0,0,"Positive"
"2528","This needs to be elevated to a federal class-action lawsuit.  Has anyone heard of one being filed or in the works?College vaccine mandates rile GOP states ","{0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.226,0,0.929,0.071,0,0,1,0,"Negative"
"2529","  We are facong lot of problems in our college days including covid.. And now we have got deal to deal with the new problem OFFLINE EXAM.. We didn\t get vaccine and  any other mode of defence against the covid19..we need more better situation to write our exams in a peacefull day","{0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, -1.233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 2.193, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.466,0.078,0.794,0.129,0,0.376811594202899,0.623188405797101,0,"Negative"
"2530","If youre dealing with family disagreements about vaccines, youre not alone. 52% of college students have experienced some amount of friction with friends or family who have differing opinions on the #covidvaccine.","{0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0.74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.259,0.132,0.791,0.076,0,0.634615384615385,0.365384615384615,0,"Positive"
"2531","Heres an interesting infographic about what students are thinking about requirements of the COVID19 vaccination. What are your thoughts?","{0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.402,0.13,0.87,0,0,1,0,0,"Positive"
"2532","Amid High Covid Hesitancy, One Rural-College President Mandates Shots Anyway  With a Catch ","{0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.226,0,0.863,0.137,0,0,1,0,"Negative"
"2533","   Can you please tell us which vaccine (Pfizer or Moderna) is being administered at Seneca College Newnham Campus today (25th June)?","{0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.318,0.099,0.901,0,0,1,0,0,"Positive"
"2534","They pay high dollar to go to college and now word has it they most be vaccinated or they can not attend it is our human rights and choice to have the vaccine or not ","{0, -0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.103,0,0.96,0.04,0,0,1,0,"Negative"
"2535","Dorms are tight spaces, packed with students - a perfect environment for COVID-19 infections to spread like wildfire.COVID isnt over until 70-85% of the entire population is immunized. Protect your college student by calling us for the Pfizer vaccine today. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.832,0.192,0.808,0,0,1,0,0,"Positive"
"2536","New post (Vaccine effective, kept 97% Goa Medical College staff safe from Covid) has been published on Zacnetwork Health - ","{0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.718,0.25,0.75,0,0,1,0,0,"Positive"
"2537","SB618 is heading to the Governors desk.  bill would forbid the state and any county, municipality, school district and college from requiring proof of a #COVID19 vaccine. It would also curtail the Secretary of Health  powers.  ","{0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.318,0,0.938,0.062,0,0,1,0,"Negative"
"2538"," Yet the SAME people play their states #Lottery like they will beat THOSE long odds (and consistently spend money doing so), and totally ignore the odds of a Covid vaccine problem.Clearly, clearly, clearly, theyre ignorant in basic statistics.#college","{0, 0, 0, 0, 0, 1.4, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.0567, 0, 0, 0, 0, 0, 0, 0, 1.7, 1.7, 0, -1.1, 0, 0, 0}",0.63,0.213,0.681,0.106,0,0.667711598746081,0.332288401253918,0,"Positive"
"2539","STUDENTS - The NHS vaccine van will be at Newbury College on Tuesday 13 July 2021, offering COVID-19 vaccinations for anyone over the age of 18, who has not been able to access the vaccination programme yet. Visit ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2540","Vaccination centers for 18-44 age group: 1. Wesely Degree College Campus (Secunderabad) - Pin: 500003Vaccine: COVISHIELD. Cost: Free Total 500 slots are available on Jun 26 (Dose1: 500, Dose2: 0) CoWin: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.511,0.099,0.901,0,0,1,0,0,"Positive"
"2541","   I have an appointment today (June 25) at Seneca College. Any info what vaccine I will get? Im concerned about mixing.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2542","A look at navigating vaccine mandates and hesitancy at Eastern Oregon University, one of the institutions featured in our report on rural broadly accessible colleges. ","{0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.226,0,0.927,0.073,0,0,1,0,"Negative"
"2543","Walgreens COVID Vaccine Appointments Update (#netde) Sussex County NW Front St, Milford (Pfizer)Fri Jun 25 - Sat Jul 3Mon Jul 5 - Fri Jul 9 College Park Ln, Georgetown (Pfizer)Fri Jun 25 - Sat Jul 3Mon Jul 5 - Fri Jul 9","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2544"," Respected Sir, my sister didnt received the message but she took on 13th May in DCB College. Can she go to the centre with first dose certificate and photo ID without the message and get the vaccine??? Kindly please reply..","{0, 1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 1.95, 0}",0.87,0.206,0.794,0,1,1,0,0,"Positive"
"2545","It is praiseworthy to consider market incentives in protest movements affecting climate change, discrimination, immigration, and relief for the poor. Why not respect for human life in medical research?","{0, 0, 2.6, 0, 0, 0, 1.3, 0, -1, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, -2.1, 0, 0, -1.554, 0, 0, 0, 0, 0, 0}",0.328,0.227,0.58,0.193,0,0.54047619047619,0.45952380952381,0,"Positive"
"2546","Here is how the College Park area is doing in the race to vaccinate its population. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2547","  You should also work on opening of colleges for students in partial manner. 3 days a week for student with at least one shot of vaccine. So they can cater to the exposure for which they joined DU.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2548"," Today I had confirmed booking slot in Tunga hospital Kandivali for 2nd dose covishield.I am 19+ MBBS student had my first dose on 02.04.2021 at my college outside Mumbai.The Tunga hospital refused to  give 2nd shot of vaccine and after waiting 3 hours.Please help","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7}",0.128,0.056,0.898,0.046,0,0.549019607843137,0.450980392156863,0,"Positive"
"2549"," At the Oman College of Health Sciences,it obliged its students to attend the test on Sunday,despite the fact that the students didnt give them a vaccine against Corona and the mixing of students in the apartments, and many things,even though,we are  students of a foundation year","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2550","I got vaccinated with whichever vaccine was available,little did I know that it would jeopardize my career. Paid over 50 lakh for my college in advance but who knows what will happen nowI report for  ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,1,NA,NA,1,"Neutral"
"2551","I just find it so interesting, how different people are pushing/nudging/encouraging/mandating Covid-19 vaccinations in their own places, among their own, idiosyncratic communities. Anyway here is what one rural Oregon university is doing: ","{0, 0, 0, 0, 0, 1.993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.458,0.088,0.912,0,0,1,0,0,"Positive"
"2552","Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)Date: 26-06-2021Age Limit: 45Available Capacity: 1230Vaccine: COVISHIELDSlots: , 10:00AM-12:00PM, 12:00PM-02:00PM, 02:00PM-04:00PM, 04:00PM-06:00PM","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2553","Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)Date: 25-06-2021Age Limit: 45Available Capacity: 465Vaccine: COVISHIELDSlots: , 10:00AM-12:00PM, 12:00PM-02:00PM, 02:00PM-04:00PM, 04:00PM-06:00PM","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2554","Positive incentive of the day&gt; get a vaccine and you might win free college in NY","{2.6, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8, 2.3, 0, 0, 0}",0.922,0.524,0.476,0,0,1,0,0,"Positive"
"2555","Surgeon fired by College of Medicine for voicing safety concerns about Covid shots for children ","{0, -2.6, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0}",-0.202,0.144,0.67,0.186,0,0.436363636363636,0.563636363636364,0,"Negative"
"2556","The Womens College Hospital sponsored vaccine clinic at Brookview MS tonight was a success!Thanks to Dr. Lena and her team for providing informative Q &amp; A sessions leading up to it for students and their families. We had an excellent turnout as a result! ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0}",0.647,0.091,0.909,0,0,1,0,0,"Positive"
"2557","Students, please be sure to check your email for an important message from Olivet College CARES regarding vaccine resources and encouraging statements from fellow Comets on why you should get vaccinated. View the full message at ","{0, 1.3, 0, 1.3, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 2.733, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.911,0.304,0.696,0,0,1,0,0,"Positive"
"2558"," I dont get it. My son drove home to CA from college in Ontario in May and stopped at a Walmart on the way home to get snacks and the J&amp;J vaccine (he wasnt eligible in Canada). Want normal back? Get vaccinated!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0}",-0.224,0.029,0.922,0.049,0,0.371794871794872,0.628205128205128,0,"Negative"
"2559","As long as the virus continues to spread in communities with limited access to the vaccine, transmission risks remain high. - Toms R. Guilarte, Dean of Stempel College #COVIDSummit21","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.459,0,0.871,0.129,0,0,1,0,"Negative"
"2560","   Thanks but my son, if being forced to get a vaccine for entrance into college, wants Pfizer and Ray Twinney is the only one who is Pfizer only and booking through YR not provincial  if he wanted Moderna I wouldnt be here because Id already have an appointment.","{0, 0.95, 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.468,0.037,0.888,0.076,1,0.327433628318584,0.672566371681416,0,"Negative"
"2561","According to1estimate current batch of vaccines already killed50,000Americans. Dr.PeterMcCullough is internist, cardiologist&amp;professor at TexasA&amp;M College ofMedicine. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2562","I believe this article extends beyond the schools and into your private company. Take heed and pay attention.","{0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.4, 0}",0.026,0.079,0.847,0.074,0,0.516339869281046,0.483660130718954,0,"Positive"
"2563","Dr. Peter McCullough is Professor of Medicine, Texas A &amp; M College of Medicine, an internationally recognized authority on the evaluation of medical evidence in contemporary issues in medicine. Top interview, real journalism: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0}",0.273,0.091,0.909,0,0,1,0,0,"Positive"
"2564"," Respected Health Minister Sir. It is commendable that you are working day &amp; night to ensure safety of all from COVID. Sorry to inform that today many people had to return unattended from SB Deora College as vaccine got exhausted. Please help","{0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 1.8, 0, 0, 0, 0, -0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.5, 1.3, 1.7}",0.866,0.253,0.675,0.071,0,0.780864197530864,0.219135802469136,0,"Positive"
"2565","Florida State University has claimed an attempt to mandate students from one dept in the College of Music to take the COVID vaccine was on accident, after State Representative Anthony Sabatini slammed them in an open letter.Educrats lie so easily.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.693}",-0.105,0.061,0.868,0.071,0,0.462121212121212,0.537878787878788,0,"Negative"
"2566","We are excited to announce that Barnard is joining the White House and the U.S. Department of Educations COVID-19 College Vaccine Challenge! Visit our website to learn about the challenge and the Colleges commitment: ","{0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 1.6}",0.709,0.208,0.792,0,0,1,0,0,"Positive"
"2567","90 minutes left to #GrabAJab!Head to #Worcester Guildhall before 4pm for your first #NHSCOVIDVaccine dose of the Moderna vaccine if youre 18 or older.No need to book - just #WalkIn.Bring photo to prove your age.1st doses only     ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2568","Is it medically advisable to undergo a risky procedure without a likely benefit merely because it satisfies a bureaucratic demand for uniformity? Is that approach even ethical?","{0, 0, 0, 0, 0, 0, 0, -0.8, 0, 0, 0, 0, -1.48, 0, 0, 0, 1.8, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 2.3}",0.398,0.189,0.643,0.169,0,0.527932960893855,0.472067039106145,0,"Positive"
"2569","One of NEOMEDs newest members, Iris Mirelez, M.Ed, assistant director of Student Diversity in the College of Medicine, explains why she got the #COVID19 vaccine: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2570","Across eastern Oregon, our vaccine rates arent nearly as high as we would like to see. Theres more vaccine hesitancy and frankly, its more wide open spaces. These are smaller communities.Always read  !","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, -1.17835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.156,0.078,0.862,0.061,0,0.561151079136691,0.438848920863309,0,"Positive"
"2571",": Full stadiums this year. :  can fly to camp in California. :  cant hold camp on a nearby college campus. Hey, : You do know theres a vaccine, right? What are we doing? ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2572","If youre in the LaPorte or surrounding area ....J&amp;J  VaccineNo appointment necessary San Jancinto College Maritime Center3700 Old Highway 146La Porte 77571- Operational time: 8AM - 2PM SHARE! SHARE! SHARE!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.933, 1.933, 1.933}",0.865,0.264,0.736,0,0,1,0,0,"Positive"
"2573","Morning Headlines: State lawmakers have attached a transgender ban to a popular college athlete bill, and an Ohio grassroots gun safety group is ending operations. ","{0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, -1.4, 1.8, 0, 0, 0, 0}",-0.103,0.172,0.644,0.184,0,0.48314606741573,0.51685393258427,0,"Negative"
"2574","Patients with kidney ailments can take vaccine even they have to undergo dialysis: Dr. Gopala Krishnan, Director, Dept. of Nephrology, Madras Medical College          ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"2575","I bet the education diverge on vaccine uptake among young people is shocking. Like college graduate young people getting their shots at a wayyyyyyy higher rate than non-college young people.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.052,0.075,0.843,0.081,0,0.480769230769231,0.519230769230769,0,"Negative"
