"","access","mening","pandem","york","inelig","lot","nthe","program","summer","winner","countri","execut","healthi","research","semest","tomorrow","big","charg","decis","point","provid","sport","counti","famili","return","encourag","medicin","white","exam","monei","resid","coach","feel","governor","proof","footbal","posit","protocol","rate","understand","ducei","job","site","choic","wait","daughter","disast","draw","experiment","run","visit","walk","danger","drive","vax","american","call","tuition","immun","opinion","slot","certif","your","doctor","incent","parent","elig","friend","hous","join","safe","case","includ","learn","life","north","stop","hunter","institut","scienc","son","adult","govern","inform","read","approv","depart","hill","challeng","plan","polit","apologis","sir","talk","deenanath","have","navail","nslot","shivajinagar","high","pvt","studi","enter","arizona","book","care","dr","good","wear","myocard","fulli","india","passport","nage","show","gov","mandatori","person","live","take","thing","ban","basebal","protect","group","viru","announc","week","juli","cash","end","mistak","class","due","issu","staff","chanc","team","full","im","put","appoint","give","nc","prize","start","happen","back","educ","new","plai","effect","children","open","order","freshman","player","june","offer","sydnei","forc","attend","nsw","dai","public","work","fall","young","lotteri","time","problem","million","bmcc","hospit","di","risk","mask","campu","win","test","dont","clinic","error","heart","seri","joseph","moderna","month","todai","shot","world","center","commun","jab","privat","free","make","athlet","scholarship","kid","st","univers","receiv","state","mandat","health","amp","pfizer","requir","peopl","year","dose","school","pm","nmin","nnaval","vaccinepun","code","pin","cowin","ndate","limit","covishield","nvaccin","student","medic","pune","ag","ndose","capac"
"young",1,1,1,22,0,0,1,0,1,2,2,0,16,2,1,0,1,1,2,1,1,2,0,1,3,1,0,8,1,0,0,2,1,1,1,0,2,0,6,1,0,3,0,2,3,2,0,1,1,1,0,0,4,1,3,15,3,26,3,1,1,1,4,3,1,1,0,3,1,3,3,7,8,0,2,1,4,0,1,3,4,26,0,2,4,2,0,0,4,2,1,0,1,0,0,0,0,0,0,1,0,4,2,0,0,1,4,4,1,7,1,0,0,0,4,0,3,8,5,0,3,2,4,5,4,4,0,1,1,1,1,0,2,2,2,0,6,4,26,2,1,0,6,3,0,1,3,1,5,1,7,9,6,0,0,2,7,3,24,0,9,5,0,2,26,2,2,147,24,6,9,2,0,5,4,14,4,2,1,4,9,1,0,12,4,0,1,2,3,6,7,1,1,2,2,2,6,12,28,9,1,7,5,5,8,9,14,1,9,64,11,5,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,17,0,0
"lotteri",0,0,1,22,0,0,1,4,6,27,0,0,0,0,1,2,0,0,1,1,1,0,4,2,0,2,0,0,0,10,14,1,1,3,0,0,0,0,2,1,0,2,0,0,0,0,0,9,1,0,1,0,0,0,1,0,3,31,0,0,0,0,3,0,15,0,0,0,0,0,0,0,5,1,1,13,0,0,0,0,0,9,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,11,0,1,1,0,1,0,0,8,0,0,0,1,8,1,1,4,1,2,0,0,0,0,1,28,2,3,43,0,0,0,0,0,0,11,0,28,0,1,0,14,7,47,4,2,0,2,4,4,0,2,1,1,2,0,5,30,0,1,1,0,2,23,3,1,24,148,0,1,46,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1,3,21,1,0,0,0,0,10,2,3,101,3,1,2,5,18,1,1,9,0,0,35,13,3,5,0,0,0,0,1,0,0,0,0,0,1,10,0,0,2,0,0
"time",1,1,2,22,0,5,2,3,0,0,3,0,1,1,0,2,4,1,1,2,0,0,0,5,1,0,1,0,1,2,3,1,2,2,1,3,3,22,3,3,0,1,1,2,5,5,0,5,0,22,3,7,0,2,1,0,5,0,2,0,3,1,4,1,3,2,3,4,3,0,3,3,1,1,5,22,2,0,0,3,1,2,2,1,3,1,0,0,0,2,2,0,1,1,0,0,0,0,0,4,0,4,2,0,2,3,1,5,3,2,0,1,3,0,2,2,3,3,2,2,3,3,1,3,4,5,0,3,2,0,26,0,5,23,1,4,4,2,5,7,3,3,4,0,1,1,1,4,2,3,3,3,1,2,3,2,2,5,0,0,0,3,0,4,3,4,7,6,0,149,0,4,0,6,1,9,6,8,3,8,6,7,0,1,23,0,2,6,5,6,23,3,3,2,2,4,8,8,6,10,2,2,4,31,8,3,16,5,6,13,12,13,11,5,0,0,0,0,0,0,0,0,1,1,21,5,0,9,0,0
"problem",1,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,1,1,1,0,2,0,1,0,0,2,2,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,2,2,0,1,0,0,0,0,1,3,2,0,2,0,2,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,2,1,0,1,0,4,0,1,2,0,1,0,3,2,1,3,1,0,1,2,0,1,0,0,0,0,0,0,0,2,0,1,1,3,0,2,0,0,3,0,0,2,1,0,1,2,4,1,34,0,1,108,3,2,0,0,5,1,0,1,0,2,0,9,1,0,150,0,0,0,109,3,0,1,0,1,4,0,0,117,2,0,102,106,0,1,3,0,0,2,1,0,1,2,1,0,1,1,1,1,2,38,5,1,3,10,110,107,3,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,0,0
"million",0,0,1,0,0,1,0,18,15,24,1,0,0,0,0,1,8,12,0,0,0,0,5,0,0,12,0,0,0,5,19,1,2,2,0,0,1,0,0,0,0,1,2,1,0,0,0,22,1,0,1,0,0,1,4,2,4,4,1,1,0,0,1,0,19,0,12,0,0,0,2,2,11,9,2,14,1,0,0,0,0,6,0,0,0,1,0,0,0,9,0,0,0,2,0,0,0,0,0,2,0,1,16,0,1,0,0,0,0,1,12,0,0,0,0,7,1,2,5,1,1,0,2,1,0,1,29,3,6,48,0,0,0,0,0,0,21,0,7,2,15,5,9,6,50,5,2,1,7,6,1,1,2,2,0,1,1,4,15,0,0,1,1,2,0,2,0,2,46,4,0,151,0,1,0,2,0,0,50,2,0,4,0,0,1,1,0,9,8,14,2,0,2,8,0,7,4,3,77,1,3,3,8,7,0,2,15,2,0,18,10,12,2,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0
"bmcc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,77,77,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,77,77,77,77,0,0,77,0,0,77
"hospit",0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,1,2,1,1,0,3,3,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,3,1,4,1,0,0,0,3,2,1,3,2,1,1,1,0,0,0,2,1,0,1,0,1,0,3,0,1,0,3,4,1,0,0,1,1,3,0,0,1,4,1,1,1,0,0,0,0,1,0,1,1,77,77,77,77,77,2,78,0,0,0,4,0,1,1,0,0,0,2,0,77,1,0,6,1,0,0,1,0,0,1,3,1,0,3,1,0,2,0,2,2,2,6,3,4,1,2,4,1,4,0,0,2,1,2,2,1,0,2,3,2,1,1,0,1,2,0,1,3,0,2,0,6,2,5,0,6,0,1,77,154,2,5,0,6,0,0,3,1,0,1,1,0,0,0,5,5,0,81,1,0,4,6,4,1,0,2,5,5,4,4,5,3,13,1,6,5,6,8,4,78,0,0,0,0,0,0,77,77,83,77,20,17,77,4,0,79
"di",0,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,0,0,2,0,0,3,3,0,0,3,0,2,0,0,0,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,3,1,0,0,0,0,1,2,0,1,1,0,0,0,0,4,0,0,1,1,2,0,1,1,1,35,0,3,109,3,3,0,0,0,0,0,2,0,1,0,4,0,1,109,0,0,2,156,1,2,2,0,4,3,0,0,117,0,0,106,106,1,3,0,0,0,3,0,0,1,2,0,5,1,7,4,0,2,36,5,1,1,8,114,108,1,0,0,0,0,1,0,0,0,0,1,0,17,2,0,6,0,0
"risk",3,0,1,0,0,2,2,0,0,0,1,0,12,1,2,0,4,0,4,1,1,1,0,3,1,0,1,0,3,0,0,3,3,0,0,1,6,0,2,4,0,1,0,6,2,1,2,0,9,1,0,2,7,3,0,1,1,0,5,2,0,0,4,4,0,3,0,4,0,0,6,4,6,1,4,0,4,0,0,4,12,4,1,5,3,6,0,0,0,1,0,0,4,1,0,0,0,0,0,7,0,4,0,0,0,5,8,6,2,14,2,0,0,0,3,0,1,4,2,2,2,1,2,8,6,11,0,2,0,0,0,0,0,1,8,3,3,0,1,7,13,0,1,0,0,1,3,1,0,1,6,11,4,1,3,0,6,1,2,0,13,4,0,2,0,4,2,14,0,9,3,2,0,5,1,158,4,4,0,7,14,2,0,7,4,1,0,0,0,1,4,2,1,3,0,2,10,19,0,26,1,8,2,1,15,8,7,3,9,25,12,5,5,0,0,0,0,1,0,0,0,1,0,0,27,11,0,17,0,0
"mask",0,0,1,0,0,2,0,1,0,0,2,24,3,2,5,0,1,0,0,0,3,1,0,3,3,0,2,1,0,1,0,0,1,18,3,0,2,0,3,2,51,1,0,3,1,0,0,0,1,0,4,0,1,1,2,0,1,1,1,0,0,18,2,1,0,1,2,2,0,0,1,3,2,13,2,0,4,0,15,3,3,3,1,0,2,2,0,0,0,2,4,2,0,1,0,0,0,0,0,3,0,3,1,41,0,1,0,0,71,0,3,13,5,0,4,32,2,5,1,1,0,8,0,8,0,2,1,2,3,0,3,0,7,0,17,5,0,1,2,5,5,0,2,0,0,2,0,3,3,2,2,7,3,19,28,0,2,0,1,0,2,10,0,1,22,3,7,4,0,6,0,0,0,0,2,4,160,3,0,20,7,0,2,0,1,1,0,4,2,4,2,0,8,9,1,3,7,5,1,11,3,20,7,16,54,5,10,2,24,13,10,1,12,1,0,0,0,0,0,0,0,1,0,0,61,1,0,8,0,1
"campu",7,3,1,0,0,1,5,0,3,0,2,1,0,1,5,4,0,1,2,0,3,0,7,1,22,3,0,1,0,0,7,0,2,0,1,0,0,0,2,1,1,0,4,2,0,4,0,0,0,0,4,2,0,1,2,1,1,2,1,0,5,0,1,2,1,5,2,0,3,9,11,1,1,8,3,2,2,0,4,1,2,1,1,4,4,0,2,0,11,7,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,2,2,2,0,1,1,1,0,2,0,5,2,8,3,2,1,0,2,5,1,6,5,4,0,1,0,3,1,1,8,1,0,1,4,0,12,1,0,2,4,2,4,3,10,0,0,1,4,5,0,0,13,4,0,1,7,0,6,5,2,28,2,0,8,1,0,0,6,2,4,3,162,1,2,1,17,0,2,0,1,4,2,15,3,1,15,24,1,1,14,14,0,0,6,6,13,10,10,7,6,14,7,37,6,8,16,10,6,0,0,0,0,4,0,0,0,3,4,55,4,0,11,0,0
"win",0,0,1,1,1,0,1,11,13,12,0,0,0,0,3,5,6,0,3,0,1,0,11,2,0,4,1,0,0,10,13,3,2,2,0,0,1,2,1,0,0,0,3,1,0,1,1,22,1,0,1,0,0,1,1,0,3,10,0,2,0,0,1,0,11,0,22,1,0,1,4,0,9,14,3,4,1,0,0,0,1,0,0,3,0,1,0,0,1,10,3,1,0,1,0,0,0,0,0,0,0,0,32,0,1,0,1,0,0,0,7,0,1,0,0,16,0,1,4,1,0,0,5,1,0,1,25,2,8,32,0,0,1,1,1,1,47,8,13,0,2,7,15,12,29,4,1,1,10,9,4,0,3,2,1,1,5,11,11,0,3,2,1,4,5,2,2,1,33,3,0,50,0,0,0,0,0,1,165,0,2,6,1,1,10,1,1,0,14,31,10,0,6,2,0,15,4,3,79,1,6,3,10,13,1,3,14,3,2,6,7,16,11,1,0,0,0,1,0,0,0,0,0,1,8,0,0,8,0,0
"test",2,0,1,0,1,2,1,2,0,0,2,5,8,3,3,0,2,2,4,3,0,4,0,0,1,0,1,0,1,1,0,2,3,5,4,1,41,4,0,3,10,3,4,2,1,6,0,0,8,1,5,1,2,3,4,0,4,0,4,0,0,2,5,1,0,1,1,1,0,1,1,1,1,0,1,1,3,0,0,1,3,1,3,7,0,2,0,0,0,3,2,0,0,2,0,0,0,0,0,2,0,3,1,5,0,1,2,2,15,1,6,0,5,0,9,5,7,2,0,2,2,0,7,11,2,8,2,2,0,0,8,0,5,3,5,7,3,10,6,2,2,1,5,13,0,1,3,2,1,0,6,7,2,1,12,1,27,5,2,0,4,7,0,2,11,11,4,4,0,8,1,2,0,0,4,7,20,2,0,168,11,9,0,3,12,0,0,5,3,4,12,1,6,7,0,3,10,21,2,17,2,13,2,14,10,4,18,1,19,12,18,2,10,0,0,0,0,0,0,0,0,1,0,0,32,3,0,7,0,0
"dont",0,2,1,0,0,3,1,2,1,0,2,1,7,1,3,0,3,0,3,6,0,6,1,0,1,0,0,3,1,3,0,9,3,1,2,0,3,0,1,5,0,4,0,8,1,5,1,1,1,6,1,0,0,1,3,4,0,1,9,4,0,0,12,1,1,2,2,1,1,0,2,2,4,1,6,0,7,0,0,5,5,3,3,4,2,1,0,1,0,1,2,0,2,3,0,0,0,0,0,4,0,0,0,0,0,7,4,4,5,4,1,1,0,0,1,0,3,4,3,3,8,0,7,2,1,2,0,4,1,1,0,0,2,4,2,1,2,3,2,14,3,0,4,6,1,2,2,7,3,0,8,6,4,3,3,1,8,0,2,0,11,6,0,2,1,9,3,9,0,6,4,0,0,3,3,14,7,1,2,11,169,1,0,6,2,1,1,2,2,3,3,1,1,6,4,3,13,15,3,28,2,5,1,11,12,5,6,1,16,26,12,4,16,1,0,0,0,0,0,0,0,0,0,0,21,5,0,7,0,0
"clinic",1,0,0,0,0,3,2,1,3,0,0,0,1,0,0,12,0,5,0,0,6,0,18,4,0,2,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,1,2,0,0,1,2,2,10,21,0,1,0,0,2,4,2,0,2,0,0,0,2,5,7,0,3,3,6,1,2,5,1,4,0,0,0,1,0,3,1,6,1,3,6,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,2,2,2,0,3,9,14,1,9,0,1,1,2,5,2,9,2,0,1,18,1,0,1,8,4,5,1,1,0,1,2,18,0,0,0,34,12,0,0,2,0,11,8,9,1,1,0,7,0,4,0,1,0,2,0,17,6,9,1,171,0,1,3,1,8,1,17,8,3,15,50,2,0,19,6,1,10,3,11,5,6,4,3,21,20,18,10,6,9,18,7,27,0,0,0,1,0,0,2,0,0,2,17,3,0,12,0,0
"error",4,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,49,0,0,0,1,63,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,58,2,0,0,0,0,0,1,3,1,0,1,0,0,0,1,1,1,11,0,0,1,0,0,0,0,0,2,56,0,0,63,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,171,1,0,68,0,1,0,2,0,0,0,61,66,0,2,1,0,4,68,0,62,1,0,125,1,127,0,3,12,5,75,0,0,0,0,0,0,0,0,0,0,0,122,0,0,2,0,0
"heart",0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,1,3,0,0,0,0,0,0,3,0,0,2,0,0,0,1,1,3,2,0,1,2,1,0,0,1,4,0,1,0,2,0,0,4,6,1,0,2,0,3,0,0,3,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,2,0,7,0,0,0,0,0,0,1,2,0,2,1,0,0,3,1,3,0,0,0,0,1,0,0,3,8,2,3,3,2,3,1,0,4,1,0,1,4,2,1,2,5,6,34,0,1,109,5,2,0,0,7,3,0,2,1,3,0,12,0,1,117,0,0,1,117,7,0,2,1,3,6,1,1,171,2,0,104,105,0,6,2,0,0,3,0,0,4,6,1,4,0,10,2,2,4,36,7,4,4,10,111,110,2,0,0,0,0,0,0,0,0,0,0,0,20,1,0,10,0,0
"seri",0,0,0,22,1,0,1,1,0,0,1,0,1,0,0,1,2,0,2,1,0,2,3,0,0,3,2,0,0,0,1,14,3,0,1,0,10,41,0,2,0,3,0,4,0,0,56,0,1,33,0,1,1,0,1,0,1,0,0,49,0,0,2,1,0,0,0,0,0,0,2,3,0,0,6,30,2,0,0,3,0,2,0,1,2,0,2,0,0,1,8,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,7,1,0,1,2,0,0,0,11,0,1,4,1,3,5,0,26,1,0,5,0,0,0,0,34,0,0,35,6,0,8,22,1,2,2,0,0,38,1,0,49,0,1,2,18,2,0,2,0,0,27,1,0,0,3,0,0,1,0,5,1,4,0,23,2,1,0,1,0,4,1,0,10,12,2,3,0,2,171,0,0,1,26,2,159,0,0,0,0,2,7,63,0,3,1,1,0,76,1,12,7,1,2,14,3,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
"joseph",8,0,1,0,2,1,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,2,0,0,0,1,2,0,0,1,1,67,0,0,1,1,3,1,0,5,6,66,0,0,0,68,0,1,0,0,0,0,0,3,0,0,0,0,0,12,0,2,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,11,2,0,0,4,0,0,1,0,0,0,2,0,0,0,2,1,0,17,0,0,2,0,0,0,0,0,2,19,0,0,78,1,3,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,68,0,0,175,0,0,1,1,0,1,4,120,25,0,2,0,0,5,153,0,121,3,0,94,11,156,0,11,35,8,35,0,0,0,0,0,0,0,0,2,0,0,109,1,0,19,0,0
"moderna",0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,8,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,1,0,0,0,1,3,0,0,2,0,0,0,0,2,0,0,1,1,0,0,11,0,1,0,1,0,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,7,11,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,6,4,0,0,0,10,1,0,0,0,2,2,1,0,12,2,2,0,1,0,0,0,8,1,1,34,0,11,103,0,7,5,0,4,11,0,3,2,1,10,1,0,2,102,0,0,0,106,0,0,4,1,0,1,8,0,104,0,0,175,101,6,9,0,3,1,3,1,1,2,0,1,2,2,1,19,1,1,39,9,13,12,4,105,123,2,7,0,0,0,1,0,0,0,0,0,0,23,1,0,4,0,0
"month",1,1,0,0,0,2,1,8,0,0,1,0,3,3,1,0,0,0,2,1,2,2,1,2,0,8,0,0,2,1,1,0,3,0,1,1,2,3,1,0,0,2,1,0,3,4,0,1,1,0,0,0,0,3,1,0,0,0,7,0,0,4,0,1,8,1,0,1,0,0,2,4,1,0,2,1,0,0,0,0,2,0,2,2,0,3,0,0,0,0,1,0,5,1,0,0,0,0,0,1,0,6,0,0,0,3,0,2,1,3,2,1,1,0,1,2,3,1,0,1,0,0,2,2,4,0,1,3,2,9,2,0,1,6,1,0,1,4,3,2,1,0,3,1,8,8,2,5,1,1,1,3,34,2,0,105,2,3,1,0,3,2,0,5,1,2,2,2,1,6,106,9,0,0,106,0,4,2,0,5,2,1,1,105,1,0,101,181,2,2,2,0,3,10,0,1,3,4,0,3,3,2,0,3,0,36,7,1,5,7,112,117,7,0,0,0,0,0,0,1,0,0,1,1,10,6,0,7,0,0
"todai",1,1,0,0,0,2,3,4,4,6,0,1,0,0,1,4,1,5,2,1,3,3,4,0,2,2,1,0,1,1,1,2,4,3,2,1,2,7,1,2,0,0,8,0,2,1,22,4,0,0,11,7,0,4,0,0,4,0,1,22,5,2,0,2,2,1,5,4,1,3,0,0,0,1,1,2,2,0,0,2,1,1,2,8,2,2,3,0,3,3,0,0,7,1,0,0,0,0,0,0,0,0,1,2,9,2,5,3,2,1,5,2,0,0,4,2,0,1,2,0,1,2,2,2,2,1,9,9,7,4,3,1,4,9,3,5,5,3,1,3,1,17,7,14,4,3,20,3,2,8,2,1,2,13,5,0,2,13,12,1,3,5,0,17,5,4,6,3,3,5,0,8,0,5,1,0,2,15,14,3,2,17,0,0,26,1,6,2,183,6,26,13,15,10,2,11,3,24,10,1,10,4,16,15,4,9,14,15,10,9,4,36,5,31,0,0,0,1,0,2,2,0,2,3,21,5,0,11,0,0
"shot",0,6,1,1,1,0,2,5,4,3,1,2,2,1,1,3,0,0,1,2,3,4,5,1,1,6,4,0,1,3,4,1,1,2,3,3,0,0,6,0,1,3,2,2,5,3,0,8,4,0,6,2,1,1,2,0,2,5,5,0,1,1,2,3,10,2,6,3,0,3,0,3,7,2,6,1,3,0,1,0,4,6,1,0,2,5,0,0,0,4,3,2,0,3,0,0,0,0,0,6,0,4,14,1,3,4,2,6,0,4,4,0,1,0,2,11,5,5,5,2,4,1,2,4,0,1,16,6,4,17,2,0,2,0,2,3,18,4,4,0,2,2,14,2,15,5,1,2,5,2,5,1,5,4,2,1,4,7,3,2,3,8,0,3,6,9,0,6,21,6,1,14,0,5,3,1,4,3,31,4,3,8,2,6,2,1,9,2,6,188,2,1,9,3,3,11,10,4,34,7,5,8,17,15,11,4,19,7,15,21,13,9,13,6,0,0,0,0,0,0,0,0,1,2,21,4,0,8,0,0
"world",0,1,3,22,1,0,1,1,0,0,3,1,1,0,0,0,4,1,3,1,1,2,3,0,0,4,1,0,0,0,1,15,4,0,2,0,8,41,1,3,1,2,0,4,0,0,56,0,1,33,0,1,1,1,1,0,1,0,1,49,0,0,2,2,0,2,0,0,0,0,2,3,0,0,6,30,4,0,0,3,0,2,0,1,2,0,2,0,0,1,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,1,1,1,1,0,0,0,12,0,1,5,1,3,5,1,25,2,0,7,0,0,1,0,34,0,0,35,6,0,7,24,1,2,2,0,1,36,1,2,50,1,1,2,19,1,0,3,1,0,27,0,0,0,2,1,0,2,0,3,0,7,1,23,3,2,0,0,0,4,2,1,10,12,3,3,0,2,159,0,0,2,26,2,189,0,0,0,1,3,12,66,0,5,1,1,2,74,2,12,11,1,4,17,3,2,6,0,0,0,0,1,0,0,1,0,0,0,5,1,0,0,0,0
"center",0,1,0,4,0,1,7,0,1,0,0,0,0,1,1,3,0,4,0,2,2,0,6,3,2,0,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0,2,5,1,0,1,1,0,2,0,1,0,25,5,1,0,1,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,2,1,3,1,0,0,1,0,2,0,0,0,6,0,77,77,77,77,77,2,78,0,1,0,3,1,2,0,0,0,0,1,0,78,2,0,0,1,1,0,0,0,0,1,24,0,2,4,1,0,3,0,0,1,1,5,0,0,0,0,1,14,3,1,0,1,2,2,1,3,0,1,4,10,1,0,0,12,10,0,1,0,0,10,4,2,5,1,0,3,0,0,77,81,0,2,0,15,0,1,1,15,0,0,0,1,3,0,13,1,0,191,12,2,0,28,0,1,0,1,7,3,3,3,0,10,16,7,4,2,2,38,2,94,0,0,0,0,23,8,77,77,93,102,6,6,77,26,0,78
"commun",10,1,2,0,1,1,1,1,2,0,3,1,0,1,8,1,2,4,2,0,7,0,13,5,6,6,2,8,0,1,2,0,1,2,5,0,0,0,5,2,5,0,7,0,3,0,0,0,0,0,6,8,0,1,1,2,4,2,3,0,0,1,0,0,1,2,2,5,7,16,8,0,5,7,2,2,0,0,4,1,2,2,0,2,3,3,7,0,14,7,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,5,7,0,4,0,1,0,3,5,1,2,9,7,1,0,0,11,2,3,7,3,7,0,3,0,4,1,1,15,5,8,1,1,0,10,1,2,2,7,0,5,5,1,0,3,2,7,1,1,0,19,13,3,2,7,2,11,10,8,14,1,0,3,0,2,0,1,0,1,8,24,6,6,1,50,0,0,0,4,1,3,15,9,0,12,194,2,2,12,16,0,10,3,13,20,8,12,10,17,15,14,33,7,11,7,6,19,0,0,0,0,0,0,0,2,0,1,42,3,0,7,0,0
"jab",1,0,3,0,1,2,3,10,0,0,1,3,0,1,1,0,0,1,1,0,1,0,0,2,0,8,0,2,1,1,2,0,1,3,0,0,2,0,1,1,3,2,1,1,4,2,0,0,3,1,5,3,0,0,0,0,2,0,0,0,2,1,1,1,9,0,10,5,0,0,0,3,2,1,0,0,3,50,0,0,5,0,4,2,1,2,0,50,0,2,0,70,0,2,0,0,0,0,0,0,0,1,2,3,3,8,2,4,5,2,1,1,5,0,7,0,0,1,1,3,4,1,0,5,2,0,0,5,7,8,1,5,6,2,3,4,1,0,2,2,1,5,3,0,7,2,2,1,0,16,0,2,2,2,6,2,0,0,1,8,1,5,55,6,7,3,2,2,0,2,2,8,0,0,3,3,9,1,2,7,6,2,61,3,0,120,3,10,10,3,0,2,2,204,17,1,4,1,1,7,106,6,120,2,6,74,7,130,2,9,11,10,27,7,0,0,0,0,0,0,0,1,0,0,89,1,0,15,0,0
"privat",17,1,0,0,47,2,3,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,0,1,0,1,0,0,0,3,2,0,0,1,0,0,0,0,0,10,0,1,0,0,3,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,7,0,0,2,0,0,2,0,0,7,0,6,0,1,1,2,4,0,1,2,50,6,0,0,1,4,0,1,0,0,0,0,0,2,0,0,1,0,0,7,1,2,0,0,1,0,1,0,2,1,1,0,0,2,1,1,0,1,0,1,0,1,0,0,1,58,3,0,0,2,0,0,0,1,1,0,1,0,0,1,1,4,3,12,1,0,1,0,0,0,0,0,0,113,1,1,40,0,6,3,2,2,0,2,1,0,0,4,0,0,1,1,0,0,4,0,66,0,0,25,1,0,2,3,1,0,2,17,208,2,7,0,0,9,23,2,16,5,7,74,10,143,5,7,24,3,181,0,0,0,0,0,0,0,0,7,0,0,140,0,0,19,0,0
